Ticker,date,LTM_REVENUE,LTM_EPS,LTM_OPERATING_INCOME,LTM_OPERATING_MARGIN,EV,NTM_PE,NTM_REVENUE,NTM_EPS,NTM_OPERATING_MARGIN,NTM_EV_EBITDA,LTM_EBITDA,MARKET_CAP,DAILY_VOLUME,LTM_DIVIDEND_YIELD,LTM_GROSS_MARGIN,LTM_EBIT_MARGIN,LONG_TERM_EPS_CAGR,LATEST_ANNUAL_DPS,LTM_EBITDA_MARGIN,TOTAL_DEBT_TO_ASSET,YOY_QUARTER_REVENUE_GROWTH,YOY_QUARTER_EPS_GROWTH,REVENUE_TO_CASH,LTM_EV_TO_EBITDA,LTM_PE,SHORT_INTEREST,SHORT_INTEREST_PERCENT_EQUITY_FLOAT,IMPLIED_CDS_SPREAD,IMPLIED_VOLATILITY_DELTA,TOTAL_CALL_OPEN_INTEREST,TOTAL_PUT_OPEN_INTEREST,PB,TOTAL_DEBT_TO_EQUITY,LTM_TOTAL_DEBT_TO_EBITDA,LTM_ROE,TANGIBLE_BOOK_VALUE_PER_SHARE,LTM_CAPITAL_EXPENDITURES,NET_DEBT,NTM_REVENUE_GROWTH,LTM_EV_REVENUE,LTM_EV_EBIT,LTM_EBITDA_CAPEX_MARGIN
TGT,8/30/19,76847,5.9657,4395,5.7192,53657.1,16.918,79148.6,6.327,,9.616,7030,54689.8,5311260,2.4103,29.3297,5.7192,8.225,0.66,9.148,32.7888,3.6341,22,11.1244,7.6326,9.4826,510.929,20641300,4.0498,60,24.2132,203137,255626,4.6243,115.149,1.9387,27.4225,,-3054,13811.18446,0.029950421,0.698232852,12.20866894
TGT,9/30/19,76847,5.9657,4395,5.7192,53657.1,16.913,79142.8,6.321,,9.577,7030,54623.4,3653100,2.4132,29.3297,5.7192,8.225,0.66,9.148,32.7888,3.6341,22,11.1244,7.6326,9.4732,510.929,14261100,2.798,59,22.8095,123853,164673,4.6187,115.149,1.9387,27.4225,,-3054,12651.59738,0.029874946,0.698232852,12.20866894
TGT,10/31/19,76847,5.9657,4395,5.7192,53657.1,16.802,79132,6.363,,9.235,7030,54623.4,6467410,2.4132,29.3297,5.7192,8.225,0.66,9.148,32.7888,3.6341,22,11.1244,7.6326,9.4732,510.929,13036200,2.5577,54,20.9709,129294,148214,4.6187,115.149,1.9387,27.4225,,-3054,8262.639884,0.029734407,0.698232852,12.20866894
TGT,11/29/19,77691,6.2448,4578,5.8926,67541,18.608,79359,6.718,,10.126,7196,63347.2,2660000,2.0798,29.5826,5.8926,8.945,0.66,9.2623,31.7322,4.736,17.9487,19.2621,9.3859,10.5973,506.737,13060600,2.5837,51,20.068,167707,220736,5.4863,120.225,1.9288,28.6939,,-3046,11370.94851,0.021469668,0.869354237,14.75338576
TGT,12/31/19,77691,6.2448,4578,5.8926,67541,19.085,79359,6.718,,10.348,7196,64968.8,4059800,2.0279,29.5826,5.8926,9.545,0.66,9.2623,31.7322,4.736,17.9487,19.2621,9.3859,10.8226,506.737,12757900,2.5239,47,26.8138,142499,187392,5.6268,120.225,1.9288,28.6939,,-3046,10742.97121,0.021469668,0.869354237,14.75338576
TGT,1/31/20,77691,6.2448,4578,5.8926,67541,16.433,79084.7,6.739,,9.187,7196,56116.1,6961860,2.3478,29.5826,5.8926,9.545,0.66,9.2623,31.7322,4.736,17.9487,19.2621,9.3859,9.5924,506.737,13587900,2.6883,50,23.5161,178932,183241,4.8601,120.225,1.9288,28.6939,,-3046,10784.55228,0.017939015,0.869354237,14.75338576
TGT,2/28/20,78112,6.4136,4659,5.9645,67232,14.869,81018,6.927,,8.284,7263,52193.9,9223550,2.5437,29.7624,5.9645,10.045,0.66,9.2982,32.6656,1.8323,7.1895,9.0795,9.2568,8.7555,506.737,11964500,2.3671,52,58.8273,167156,174235,4.3888,118.093,1.924,28.3701,22.1083,-3027,9569.528177,0.037202991,0.860712823,14.4305645
TGT,3/31/20,78112,6.4136,4659,5.9645,67232,13.86,80888.4,6.708,,7.743,7263,46574.4,6392270,2.8181,29.7624,5.9645,10.13,0.66,9.2982,32.6656,1.8323,7.1895,9.0795,9.2568,7.9817,500.962,9665790,1.9349,74,47.0687,107393,135771,3.9614,118.093,1.924,28.3701,22.1083,-3027,13931.86908,0.035543834,0.860712823,14.4305645
TGT,4/30/20,78112,6.4136,4659,5.9645,67232,20.375,81063.6,5.386,,10.581,7263,54851.2,4769620,2.3875,29.7624,5.9645,8.66,0.66,9.2982,32.6656,1.8323,7.1895,9.0795,9.2568,9.1213,499.829,16047200,3.2135,65,33.1952,134761,121940,4.676,118.093,1.924,28.3701,22.1083,-3027,12970.81802,0.037786768,0.860712823,14.4305645
TGT,5/29/20,80100,5.4732,3992,4.9838,66030.3,20.911,81010.2,5.85,,10.679,6593,61166.9,8706910,2.1581,28.6816,4.9838,8.425,0.66,8.231,36.8031,11.2782,-62.987,4.2959,10.0152,11.0861,500.015,18724900,3.7573,56,26.52,159746,159788,5.4754,147.641,2.5011,24.8587,,-3123,12521.80768,0.011363296,0.824348315,16.54065631
TGT,6/30/20,80100,5.4732,3992,4.9838,66030.3,20.497,81422.2,5.851,,10.214,6593,59966.9,3633980,2.2013,28.6816,4.9838,7.833,0.66,8.231,36.8031,11.2782,-62.987,4.2959,10.0152,10.9041,500.015,16675800,3.3447,43,26.5442,108930,110924,5.368,147.641,2.5011,24.8587,,-3123,11216.37484,0.016506866,0.824348315,16.54065631
TGT,7/31/20,80100,5.4732,3992,4.9838,66030.3,21.722,81254.7,5.795,,10.738,6593,62941.9,3268060,2.0972,28.6816,4.9838,7.833,0.66,8.231,36.8031,11.2782,-62.987,4.2959,10.0152,11.3554,500.015,12645500,2.5368,40,36.3661,118032,113370,5.6343,147.641,2.5011,24.8587,,-3123,7312.834615,0.01441573,0.824348315,16.54065631
TGT,8/31/20,84653,6.9913,4968,5.8687,72225.8,20.964,84435.5,7.213,,10.909,7550,75698.4,3025560,1.7591,28.9169,5.8687,8.717,0.68,8.9188,34.4542,24.715,84.6995,3.1542,9.5663,11.252,500.618,8608890,1.725,39,26.4402,136972,122669,6.0139,131.484,2.1905,28.8523,,-3047,9997.938548,-0.002569312,0.853198351,14.53820451
TGT,9/30/20,84653,6.9913,4968,5.8687,72225.8,21.791,84236.6,7.224,,11.307,7550,78807.3,2806210,1.6897,28.9169,5.8687,8.717,0.68,8.9188,34.4542,24.715,84.6995,3.1542,9.5663,11.6637,500.618,8784920,1.7603,38,25.1106,136257,109380,6.2609,131.484,2.1905,28.8523,,-3047,9761.617974,-0.004918904,0.853198351,14.53820451
TGT,10/30/20,84653,6.9913,4968,5.8687,72225.8,20.999,84236.6,7.249,,10.89,7550,76204,3694810,1.7475,28.9169,5.8687,8.717,0.68,8.9188,34.4542,24.715,84.6995,3.1542,9.5663,10.0887,500.618,6519400,1.3063,40,46.9925,127275,113590,5.723,131.484,2.1905,28.8523,,-3047,5647.633525,-0.004918904,0.853198351,14.53820451
TGT,11/30/20,88620,8.4118,5901,6.6588,85249.9,21.256,89185.3,8.446,,11.576,8448,89903.8,8010030,1.4928,29.1943,6.6588,9.563,0.68,9.5328,29.65,21.2537,46.3768,3.7745,10.0911,11.7103,500.773,7944010,1.5913,35,26.8239,145674,127201,6.7498,112.779,1.7781,30.7432,,-2633,8104.551696,0.006378921,0.961971338,14.446687
TGT,12/8/20,88620,8.4118,5901,6.6588,85249.9,20.45,89185.3,8.446,,11.167,8448,86493.5,2682230,1.5516,29.1943,6.6588,9.563,0.68,9.5328,29.65,21.2537,46.3768,3.7745,10.0911,11.3066,500.773,7944010,1.5913,36,25.0136,157091,128933,6.4938,112.779,1.7781,30.7432,,-2633,8475.759143,0.006378921,0.961971338,14.446687
TJX,1/30/15,28583.2,1.5262,3511.16,12.284,42814.1,19.236,30382.5,1.714,,9.969,4090.86,45692.6,6132480,1.0161,28.3924,12.284,11.675,0.0875,14.3121,14.008,5.5027,-2.2727,3.4203,10.4658,10.6307,1385.88,12107500,0.9269,59,21.1989,38346,33582,10.5884,37.1259,0.3969,50.5836,2.949,-893.294,4447.595751,0.062949565,1.497876375,12.19371945
TJX,2/27/15,29078.4,1.5868,3606.5,12.4027,44059.5,20.613,30530.8,1.665,,10.852,4195.48,47563.5,7853530,1.0198,28.55,12.4027,11.64,0.0875,14.4281,15.1378,6.3411,14.8148,3.3299,10.5017,11.0766,1385.88,8516640,0.6523,60,18.0166,41836,54614,11.0219,39.5053,0.4015,52.1567,2.8875,-911.522,4787.099412,0.049947728,1.515196847,12.21669208
TJX,3/31/15,29078.4,1.5868,3606.5,12.4027,44059.5,21.125,30481.7,1.658,,10.921,4195.48,47877.3,6420510,0.9993,28.55,12.4027,10.7,0.0875,14.4281,15.1378,6.3411,14.8148,3.3299,10.5017,11.1514,1366.95,13138600,1.0208,61,17.1995,42296,35282,11.2483,39.5053,0.4015,52.1567,2.8875,-911.522,5323.647536,0.048259189,1.515196847,12.21669208
TJX,4/30/15,29078.4,1.5868,3606.5,12.4027,44059.5,19.463,30471.6,1.658,,10.006,4195.48,44033.1,8329660,1.0846,28.55,12.4027,10.7,0.0875,14.4281,15.1378,6.3411,14.8148,3.3299,10.5017,10.2351,1364.52,10805500,0.8413,64,18.5116,43908,29912,10.3636,39.5053,0.4015,52.1567,2.8875,-911.522,5019.551442,0.047911852,1.515196847,12.21669208
TJX,5/29/15,29452.9,1.6121,3643.11,12.3693,43624,18.88,31042.9,1.705,,9.783,4236.47,43803.2,12799900,1.1417,28.6359,12.3693,10.24,0.105,14.3839,14.3995,5.7688,7.6923,3.0379,10.2972,10.1093,1360.77,11056800,0.8636,57,17.7078,61708,39700,10.2098,37.6101,0.3809,52.1453,2.9255,-919.395,5126.088416,0.053984497,1.481144471,11.97438452
TJX,6/30/15,29452.9,1.6121,3643.11,12.3693,43624,19.405,31045.4,1.705,,10.061,4236.47,45021.1,6357620,1.1108,28.6359,12.3693,10.24,0.105,14.3839,14.3995,5.7688,7.6923,3.0379,10.2972,10.3968,1360.77,13282700,1.0363,57,19.294,69414,49228,10.4937,37.6101,0.3809,52.1453,2.9255,-919.395,4163.996365,0.054069379,1.481144471,11.97438452
TJX,7/31/15,29452.9,1.6121,3643.11,12.3693,43624,20.475,31047.9,1.705,,10.718,4236.47,47504.5,5733340,1.0527,28.6359,12.3693,10.24,0.105,14.3839,14.3995,5.7688,7.6923,3.0379,10.2972,10.9626,1360.77,13958000,1.089,56,22.3041,69828,62936,11.0112,37.6101,0.3809,52.1453,2.9255,-919.395,3600.677803,0.05415426,1.481144471,11.97438452
TJX,8/31/15,29899.4,1.6366,3681.52,12.313,46470.3,20.265,31607.8,1.735,,10.636,4277.3,47421.8,5481490,1.095,28.7541,12.313,10.25,0.105,14.3056,14.3193,6.4552,8,3.8538,10.8644,10.9432,1348.74,16214600,1.2788,58,26.4582,52498,37852,11.09,37.9779,0.3797,53.0277,2.9417,-891.282,4981.540549,0.05713827,1.554221824,12.62258524
TJX,9/30/15,29899.4,1.6366,3681.52,12.313,46470.3,20.57,31631.5,1.736,,10.794,4277.3,48163.6,9315460,1.0781,28.7541,12.313,10.8,0.105,14.3056,14.3193,6.4552,8,3.8538,10.8644,11.1167,1348.74,17553500,1.3844,58,23.612,53892,65122,11.2635,37.9779,0.3797,53.0277,2.9417,-891.282,5187.589404,0.057930928,1.554221824,12.62258524
TJX,10/30/15,29899.4,1.6366,3681.52,12.313,46470.3,21.068,31620.1,1.737,,11.089,4277.3,49357.2,5485110,1.0521,28.7541,12.313,10.8,0.105,14.3056,14.3193,6.4552,8,3.8538,10.8644,11.437,1348.74,14726800,1.1614,51,26.0398,39260,48026,11.2638,37.9779,0.3797,53.0277,2.9417,-891.282,4030.638472,0.05754965,1.554221824,12.62258524
TJX,11/30/15,30286.8,1.6416,3666.57,12.1062,48494.3,20.171,32041.6,1.75,,10.642,4271.09,47610.6,13365600,1.1402,28.6641,12.1062,10.867,0.105,14.1021,13.6138,5.2596,2.3256,4.4991,11.3541,11.0281,1348.74,15572000,1.2289,59,23.1833,55854,65018,10.8652,37.1117,0.378,51.7962,2.9934,-856.29,5878.200889,0.057939432,1.601169486,13.22606687
TJX,12/31/15,30286.8,1.6416,3666.57,12.1062,48494.3,20.26,32062.2,1.75,,10.61,4271.09,47476.3,3592090,1.1352,28.6641,12.1062,10.75,0.105,14.1021,13.6138,5.2596,2.3256,4.4991,11.3541,10.9967,1339.06,16023600,1.2743,56,21.5923,50880,50336,10.9129,37.1117,0.378,51.7962,2.9934,-856.29,4950.07692,0.058619597,1.601169486,13.22606687
TJX,1/29/16,30286.8,1.6416,3666.57,12.1062,48494.3,20.378,32054.1,1.748,,10.684,4271.09,47697.3,8096970,1.13,28.6641,12.1062,10.75,0.105,14.1021,13.6138,5.2596,2.3256,4.4991,11.3541,10.8645,1339.06,18043200,1.4349,57,21.7704,36406,24442,10.9744,37.1117,0.378,51.7962,2.9934,-856.29,4667.327578,0.058352153,1.601169486,13.22606687
TJX,2/29/16,30944.9,1.6705,3704.7,11.9719,46519.9,21.22,32763,1.746,,11.172,4321.4,49612.1,9187930,1.1336,28.7944,11.9719,10.333,0.105,13.9648,14.7968,7.9254,7.5269,4.2769,10.765,11.3076,1339.06,20725400,1.6528,63,24.0949,56252,58742,11.4149,39.475,0.3934,53.1461,3.0996,-889.38,5659.975903,0.058752815,1.503313955,12.55699517
TJX,3/31/16,30944.9,1.6705,3704.7,11.9719,46519.9,22.54,32767,1.738,,11.698,4321.4,51914,7487880,1.0721,28.7944,11.9719,12.45,0.105,13.9648,14.7968,7.9254,7.5269,4.2769,10.765,11.8403,1325.18,15685000,1.265,56,16.4766,40232,46412,12.0697,39.475,0.3934,53.1461,3.0996,-889.38,5079.341423,0.058882077,1.503313955,12.55699517
TJX,4/29/16,30944.9,1.6705,3704.7,11.9719,46519.9,21.787,32766.9,1.74,,11.318,4321.4,50237.7,5499890,1.1079,28.7944,11.9719,12.45,0.105,13.9648,14.7968,7.9254,7.5269,4.2769,10.765,11.2812,1325.18,14269400,1.1506,58,26.8902,35332,38934,11.0526,39.475,0.3934,53.1461,3.0996,-889.38,4029.149248,0.058878846,1.503313955,12.55699517
TJX,5/31/16,31621.7,1.7074,3763.12,11.9005,49391,21.239,33698.8,1.792,,11.039,4388.29,50321.7,7059300,1.1692,28.8892,11.9005,11.714,0.13,13.8775,13.8019,9.8566,10,3.8795,11.2552,11.3004,1322.17,19544000,1.5801,59,18.6479,56826,74814,11.0964,35.6227,0.3681,52.3815,3.2813,-954.382,5474.528742,0.065685906,1.561933735,13.12501329
TJX,6/30/16,31621.7,1.7074,3763.12,11.9005,49391,21.513,33691.6,1.795,,11.195,4388.29,51055.5,6289320,1.1524,28.8892,11.9005,11.875,0.13,13.8775,13.8019,9.8566,10,3.8795,11.2552,11.4676,1322.17,19386300,1.5672,58,17.5207,100542,71174,11.2582,35.6227,0.3681,52.3815,3.2813,-954.382,4653.127561,0.065458214,1.561933735,13.12501329
TJX,7/29/16,31621.7,1.7074,3763.12,11.9005,49391,22.776,33661,1.794,,11.883,4388.29,54023.7,5565960,1.0891,28.8892,11.9005,11.875,0.13,13.8775,13.8019,9.8566,10,3.8795,11.2552,12.044,1322.17,16179400,1.308,52,24.1742,82964,61698,12.055,35.6227,0.3681,52.3815,3.2813,-954.382,4623.647741,0.064490524,1.561933735,13.12501329
TJX,8/31/16,32140,1.7255,3791.97,11.7983,53052.2,21.216,34175.5,1.825,,10.995,4434.97,50850.6,7270600,1.2138,28.9664,11.7983,11.843,0.13,13.7989,13.8463,7.0389,4.9383,4.3701,11.9622,11.3285,1313.29,18482500,1.5103,51,17.0125,100556,74822,11.4236,36.3025,0.3644,53.263,3.2402,-992.94,5565.619932,0.063332296,1.650659614,13.99066976
TJX,9/30/16,32140,1.7255,3791.97,11.7983,53052.2,20.476,34174.9,1.826,,10.613,4434.97,49103.9,6235880,1.257,28.9664,11.7983,11.7,0.13,13.7989,13.8463,7.0389,4.9383,4.3701,11.9622,10.9347,1313.29,17182700,1.403,50,16.6992,140920,70392,11.0312,36.3025,0.3644,53.263,3.2402,-992.94,5369.452038,0.063313628,1.650659614,13.99066976
TJX,10/31/16,32678.2,1.7511,3823.01,11.699,47302.2,20.239,34163.3,1.822,,10.466,4478.4,48427.6,5346530,1.2746,29.1051,11.699,11.65,0.13,13.7046,17.3074,6.9413,-4.5455,3.4905,10.5623,10.6797,1313.29,18947500,1.5471,53,28.638,68908,70864,11.1039,51.4321,0.4973,52.6889,3.1706,-1005.91,4052.958854,0.0454462,1.447515469,12.37302544
TJX,11/30/16,32678.2,1.7511,3823.01,11.699,47302.2,21.082,34659.7,1.858,,10.98,4478.4,51069.9,8293900,1.2637,29.1051,11.699,12,0.13,13.7046,17.3074,6.9413,-4.5455,3.4905,10.5623,11.2698,1303.8,17958500,1.476,46,17.575,70434,81522,11.7949,51.4321,0.4973,52.6889,3.1706,-1005.91,5259.905916,0.060636755,1.447515469,12.37302544
TJX,12/30/16,32678.2,1.7511,3823.01,11.699,47302.2,20.229,34660.5,1.857,,10.535,4478.4,48977.3,4633310,1.3177,29.1051,11.699,12,0.13,13.7046,17.3074,6.9413,-4.5455,3.4905,10.5623,10.8025,1303.8,16515000,1.3573,47,19.5425,54102,83882,11.3116,51.4321,0.4973,52.6889,3.1706,-1005.91,4992.864703,0.060661236,1.447515469,12.37302544
TJX,1/31/17,33183.7,1.7733,3849.52,11.6006,46926.4,20.172,34676.2,1.857,,10.37,4508.32,48840.4,10055500,1.3214,28.984,11.6006,12,0.13,13.5859,18.6578,5.6412,4,3.2314,10.4088,10.5962,1303.8,20753700,1.7099,41,18.0955,47694,58598,10.7352,53.2929,0.5332,52.1279,3.3379,-1024.75,4862.49118,0.044976901,1.414140075,12.19019514
TJX,2/28/17,33183.7,1.7733,3849.52,11.6006,46926.4,20.023,35618,1.959,,10.535,4508.32,51141.6,12518700,1.3257,28.984,11.6006,10,0.13,13.5859,18.6578,5.6412,4,3.2314,10.4088,11.1067,1303.8,18133400,1.4942,36,18.5971,56954,76086,11.241,53.2929,0.5332,52.1279,3.3379,-1024.75,6803.85463,0.073358305,1.414140075,12.19019514
TJX,3/31/17,33183.7,1.7733,3849.52,11.6006,46926.4,20.173,35628.8,1.96,,10.521,4508.32,51053.2,5431390,1.3151,28.984,11.6006,10.275,0.13,13.5859,18.6578,5.6412,4,3.2314,10.4088,11.0871,1291.18,16397300,1.3653,42,13.7235,65326,71378,11.3313,53.2929,0.5332,52.1279,3.3379,-1024.75,6468.242744,0.073683766,1.414140075,12.19019514
TJX,4/28/17,33183.7,1.7733,3849.52,11.6006,46926.4,20.061,35627.4,1.96,,10.479,4508.32,50687.6,5419230,1.3225,28.984,11.6006,10.275,0.13,13.5859,18.6578,5.6412,4,3.2314,10.4088,10.9887,1289.11,16546200,1.3757,50,21.1274,43866,61532,11.1095,53.2929,0.5332,52.1279,3.3379,-1024.75,4954.902737,0.073641577,1.414140075,12.19019514
TJX,5/31/17,33425.4,1.8013,3856.71,11.5383,49689,18.916,36130.5,1.988,,9.852,4530.98,48380.8,7954660,1.4526,29.025,11.5383,13.05,0.1563,13.5555,17.4588,3.2041,7.7922,2.9159,10.9665,10.4795,1286.55,23381400,1.9484,50,16.2859,78936,89704,10.6249,48.9369,0.4918,51.1893,3.3873,-1017.03,6822.972031,0.080929473,1.48656411,12.88377918
TJX,6/30/17,33425.4,1.8013,3856.71,11.5383,49689,18.142,36077.5,1.989,,9.446,4530.98,46425.2,12423600,1.5138,29.025,11.5383,10.733,0.1563,13.5555,17.4588,3.2041,7.7922,2.9159,10.9665,10.0479,1286.55,21609100,1.8007,51,16.8201,68444,98552,10.1955,48.9369,0.4918,51.1893,3.3873,-1017.03,7175.519283,0.079343852,1.48656411,12.88377918
TJX,7/31/17,33901.1,1.8093,3832.24,11.3042,43561.7,17.675,36077.6,1.989,,9.234,4514.4,45228.8,8457180,1.5538,28.8123,11.3042,10,0.1563,13.3164,17.2323,6.0346,2.3529,3.4123,9.6495,9.8586,1286.55,24719200,2.0598,56,27.46,64988,91266,9.8521,49.0905,0.4938,51.5327,3.4131,-1023.17,7451.843302,0.064201457,1.284964205,11.36716385
TJX,8/31/17,33901.1,1.8093,3832.24,11.3042,43561.7,17.422,37003.7,2.075,,9.134,4514.4,46002.6,9065380,1.5837,28.8123,11.3042,10,0.1563,13.3164,17.2323,6.0346,2.3529,3.4123,9.6495,10.0301,1272.55,28025500,2.3709,57,17.7802,113704,91704,10.1309,49.0905,0.4938,51.5327,3.4131,-1023.17,7597.652221,0.091519154,1.284964205,11.36716385
TJX,9/29/17,33901.1,1.8093,3832.24,11.3042,43561.7,17.792,37007.3,2.072,,9.314,4514.4,46912.5,5972940,1.553,28.8123,11.3042,10,0.1563,13.3164,17.2323,6.0346,2.3529,3.4123,9.6495,10.2316,1272.55,30026600,2.54,55,15.8051,63748,93456,10.3313,49.0905,0.4938,51.5327,3.4131,-1023.17,5835.187092,0.091625345,1.284964205,11.36716385
TJX,10/31/17,34371.6,1.8529,3874.98,11.2738,43956.6,16.811,37041.4,2.076,,8.798,4573.81,44411.9,7563530,1.6404,28.8961,11.2738,12.667,0.1563,13.3069,16.0679,5.6747,20.2381,3.7061,9.6105,9.5688,1272.55,33040500,2.795,58,28.2632,51794,84160,9.5003,47.9992,0.4875,53.671,3.5183,-1085.08,5070.979005,0.077674592,1.278863946,11.34369726
TJX,11/30/17,34371.6,1.8529,3874.98,11.2738,43956.6,17.954,37443.2,2.104,,9.31,4573.81,47770.5,12560300,1.585,28.8961,11.2738,12.667,0.1563,13.3069,16.0679,5.6747,20.2381,3.7061,9.6105,10.3031,1264.6,36166000,3.0862,53,18.9696,111336,87740,10.2829,47.9992,0.4875,53.671,3.5183,-1085.08,8184.543729,0.089364475,1.278863946,11.34369726
TJX,12/29/17,34371.6,1.8529,3874.98,11.2738,43956.6,18.17,37450.5,2.104,,9.424,4573.81,48345.8,4752140,1.5662,28.8961,11.2738,12.575,0.1563,13.3069,16.0679,5.6747,20.2381,3.7061,9.6105,10.4289,1264.6,30409000,2.5949,57,20.4785,99878,97064,10.4068,47.9992,0.4875,53.671,3.5183,-1085.08,7211.412304,0.08957686,1.278863946,11.34369726
TJX,1/31/18,34371.6,1.8529,3874.98,11.2738,43956.6,17.913,37501,2.242,,10.01,4573.81,50786.5,11270600,1.4909,28.8961,11.2738,10.767,0.1563,13.3069,16.0679,5.6747,20.2381,3.7061,9.6105,10.9625,1264.6,31501100,2.69,57,20.6418,75450,59728,10.9322,47.9992,0.4875,53.671,3.5183,-1085.08,5758.929306,0.091046096,1.278863946,11.34369726
TJX,2/28/18,35864.7,1.9608,3888.18,10.8412,48467.8,16.991,37824.7,2.433,,10.459,4614.13,52278.8,30077200,1.5119,28.8933,10.8412,10.767,0.1563,12.8654,17.4457,15.7703,31.7308,3.9735,10.5042,11.1541,1264.6,29311900,2.5032,61,22.7,131158,114946,10.0856,47.6375,0.5315,54.0009,4.0192,-1057.62,7535.986346,0.054649837,1.351406815,12.46542084
TJX,3/29/18,35864.7,1.9608,3888.18,10.8412,48467.8,16.761,37794.1,2.433,,10.424,4614.13,51570.6,6764330,1.5326,28.8933,10.8412,10.7,0.1563,12.8654,17.4457,15.7703,31.7308,3.9735,10.5042,11.0007,1264.6,26407800,2.2545,63,19.7991,69864,81346,9.949,47.6375,0.5315,54.0009,4.0192,-1057.62,7471.231747,0.05379663,1.351406815,12.46542084
TJX,4/30/18,35864.7,1.9608,3888.18,10.8412,48467.8,17.323,37903,2.449,,10.61,4614.13,53194.8,8206030,1.4732,28.8933,10.8412,10.7,0.1563,12.8654,17.4457,15.7703,31.7308,3.9735,10.5042,11.3527,1253.86,27020700,2.3279,67,18.6271,60080,41986,10.3503,47.6375,0.5315,54.0009,4.0192,-1057.62,5659.804391,0.056833042,1.351406815,12.46542084
TJX,5/31/18,36769.4,2.0701,4005.53,10.8937,50899.9,18.173,38499.6,2.485,,11.208,4751.3,56624.1,10902900,1.4698,28.8801,10.8937,10,0.195,12.9219,15.9302,11.6225,37.3494,3.2407,10.7128,11.7312,1253.86,22774300,1.9502,60,18.0342,71142,59504,10.7305,42.4019,0.4696,56.8066,4.1297,-1064.05,5920.854535,0.047055432,1.384300533,12.70740701
TJX,6/29/18,36769.4,2.0701,4005.53,10.8937,50899.9,19.182,38566,2.481,,11.997,4751.3,59506.8,5823880,1.3947,28.8801,10.8937,10,0.195,12.9219,15.9302,11.6225,37.3494,3.2407,10.7128,12.3379,1250.41,17567700,1.509,53,20.6818,101454,57220,11.3079,42.4019,0.4696,56.8066,4.1297,-1064.05,6164.263188,0.048861281,1.384300533,12.70740701
TJX,7/31/18,36769.4,2.0701,4005.53,10.8937,50899.9,19.601,38560.6,2.481,,12.04,4751.3,60807.2,6127910,1.3649,28.8801,10.8937,10.7,0.195,12.9219,15.9302,11.6225,37.3494,3.2407,10.7128,12.6116,1250.41,15259500,1.3107,49,18.2583,86564,42950,11.555,42.4019,0.4696,56.8066,4.1297,-1064.05,4383.373987,0.04871442,1.384300533,12.70740701
TJX,8/31/18,37742.8,2.1434,4099.74,10.8623,59940,21.47,39396.1,2.561,,13.28,4873.88,68265.7,6886340,1.2776,28.9573,10.8623,11.05,0.195,12.9134,15.8178,11.6469,36.7816,3.2482,12.2982,13.875,1241.53,11494900,0.9938,43,15.2787,111670,69216,13.06,42.7029,0.458,60.9082,4.1311,-1124.66,5336.080481,0.043804381,1.588117469,14.62043934
TJX,9/28/18,37742.8,2.1434,4099.74,10.8623,59940,21.819,39454.2,2.567,,13.73,4873.88,69538.3,6800340,1.2542,28.9573,10.8623,11.467,0.195,12.9134,15.8178,11.6469,36.7816,3.2482,12.2982,14.1361,1241.53,12484600,1.0794,37,16.4198,112016,66604,13.3035,42.7029,0.458,60.9082,4.1311,-1124.66,6409.333645,0.045343748,1.588117469,14.62043934
TJX,10/31/18,37742.8,2.1434,4099.74,10.8623,59940,21.394,39454.9,2.568,,13.41,4873.88,67989.8,9776260,1.2787,28.9573,10.8623,11.467,0.195,12.9134,15.8178,11.6469,36.7816,3.2482,12.2982,13.8184,1237.53,10011500,0.8686,41,24.5021,67698,56860,13.0493,42.7029,0.458,60.9082,4.1311,-1124.66,6045.09628,0.045362294,1.588117469,14.62043934
TJX,11/30/18,38806.3,2.2226,4157.59,10.7137,67029.6,19.194,40412.6,2.545,,11.454,4952.35,60453.3,17529300,1.5174,28.7566,10.7137,11.4,0.195,12.7617,14.8608,12.1378,22.7723,3.6234,13.5349,12.1103,1237.53,16564600,1.4398,49,29.6599,98030,65081,11.4591,42.4751,0.4509,62.5204,4.184,-1103.05,7529.364675,0.041392764,1.727286549,16.12222465
TJX,12/31/18,38806.3,2.2226,4157.59,10.7137,67029.6,17.6,40412.6,2.542,,10.445,4952.35,55170.9,5582370,1.6568,28.7566,10.7137,11.35,0.195,12.7617,14.8608,12.1378,22.7723,3.6234,13.5349,11.0437,1233.15,14188900,1.238,57,31.5136,88554,55199,10.495,42.4751,0.4509,62.5204,4.184,-1103.05,7664.359837,0.041392764,1.727286549,16.12222465
TJX,1/31/19,38806.3,2.2226,4157.59,10.7137,67029.6,19.617,40489.5,2.535,,11.655,4952.35,61324.3,12254600,1.4905,28.7566,10.7137,11.35,0.195,12.7617,14.8608,12.1378,22.7723,3.6234,13.5349,12.2862,1233.15,21231000,1.8525,50,20.3152,44724,33827,11.6655,42.4751,0.4509,62.5204,4.184,-1103.05,5548.578843,0.043374401,1.727286549,16.12222465
